item_id,item_name,item_description,item_category,label,confidence_score,reasoning
1103487701,Avocado Banana,,Fresh Juices,vegetarian,1,
79893904,Lemonade,fresh lemonade,Fresh Juices,vegetarian,1,
79893903,Lemon Mint Juice,fresh lemon mint juice,Fresh Juices,vegetarian,1,
1055287942,Earl Grey Tea,"Sip on the exquisite essence of Earl Grey Tea, a harmonious blend of aromatic black tea and delicate bergamot, transporting you to a realm of timeless elegance and indulgence.",Teas,vegetarian,1,
1055287938,Jasmine Tea,"Fragrant tea made from jasmine flowers, known for its soothing aroma and light flavor.",Teas,vegetarian,1,
1588934207,Manggo Cheescake,,Desserts,vegetarian,1,
1633660274,Kinder Cookies,Cookies with a Kinder chocolate filling.,Desserts,vegetarian,1,
1565279890,Cookies,"Ade with flour, sugar, fat, eggs",Desserts,vegetarian,1,
1567968669,Chewy Choco Cookies,Chocolate cookies.,Desserts,vegetarian,1,
103856079,Salted Caramel,"Irresistible salted caramel with sweet, buttery flavor.",Hot Coffee,vegetarian,1,
1511432830,Matcha Latte,Tea-based beverage that is made by combining matcha powder with milk.,Hot Coffee,vegetarian,1,
103856083,Nutella Latte,"Iced cortado, a refreshing iced coffee drink with a cortado twist.",Hot Coffee,vegetarian,1,
103856104,Ice Latte,"Made with rich espresso, milk, and ice, it's the perfect way to cool down and refresh yourself during the hot summer days, or any time you crave a refreshing coffee.",Cold Coffee,vegetarian,1,
103856102,Sunshine Vanilla Flavor,,Cold Coffee,vegetarian,1,
1054295910,Iced Cortado,"Sunshine vanilla flavor, a drink with the delightful taste of vanilla.",Cold Coffee,vegetarian,1,
103856098,Ice Nutella Latte,,Cold Coffee,vegetarian,1,
103856099,Ice Salted Caramel,,Cold Coffee,vegetarian,1,
103856109,Passion Fruit,Passion fruit is a tropical fruit that has juicy pulp.,Cold Drinks,vegetarian,1,
103856110,Pistachio Frappe,Cold/Hot coffee-based beverage made by blending coffee & pistachio syrup.,Cold Drinks,vegetarian,1,
103856107,Hibiscus Iced Tea,"Ice, water, dried hibiscus flowers",Cold Drinks,vegetarian,1,
1574155961,Kit Frapp,,Cold Drinks,vegetarian,1,
103856090,Aero Press,A device used for brewing smooth and rich coffee.,Coffee Filter,vegetarian,1,
103856091,V60,"Indulge in the exquisite flavors of our V60, a meticulously crafted pour-over coffee that offers a rich and aromatic experience with every sip.",Coffee Filter,vegetarian,1,
375398381,Siphon,,Coffee Filter,vegetarian,1,
1727734274,Vanilla Milkshake,Vanilla Milkshake,Drinks,vegetarian,1,
1727734268,7up,7up,Drinks,vegetarian,1,
1727734266,Mountain Dew,Mountain Dew,Drinks,vegetarian,1,
1727734275,Chocolate Milkshake,Chocolate Milkshake,Drinks,vegetarian,1,
1727734271,Redbull Sugar Free,Redbull Sugar Free,Drinks,vegetarian,1,
1727734269,Lipton Iced Tea Peach,,Drinks,vegetarian,1,
1727734267,Miranda Orange,Miranda Orange,Drinks,vegetarian,1,
1727734273,Strawberry Milkshake,Strawberry Milkshake,Drinks,vegetarian,1,
1727734263,Mineral Water,Mineral Water,Drinks,vegetarian,1,
1727734272,Red Bull Red Edition,Red Bull Red Edition,Drinks,vegetarian,1,
1727734278,Oreo Churros,Churros covered in cinnamon sugar drizzled with chocolate syrup topped off with oreo cookie crumble,Desserts,vegetarian,1,
1727734277,Chocolate Churros,Churros covered in cinnamon sugar drizzled with chocolate syrup.,Desserts,vegetarian,1,
1727734279,Lotus Churros,Churros covered in cinnamon sugar drizzled with chocolate syrup topped off with lotus cookie crumble,Desserts,vegetarian,1,
1727734276,Apple Pie,Apple Pie,Desserts,vegetarian,1,
1743670933,Pineapple Juice,Fresh pineapple juice.,Drinks,vegetarian,1,
1743670926,Soft Drinks,.,Drinks,vegetarian,1,
1743670932,Watermelon Juice,Fresh watermelon juice.,Drinks,vegetarian,1,
1743670966,Rice Pudding,Creamy rice pudding.,Desserts,vegetarian,1,
91782021,Banana Fatteh With Honey,,Desserts,vegetarian,1,
73008634,Chocolate Kunafa,,Desserts,vegetarian,1,
73008633,Dates Fatteh with honey,,Desserts,vegetarian,1,
73008635,Royal Masoob,,Desserts,vegetarian,1,
73008615,Melon  Juice,,Juices & Drinks,vegetarian,1,
73008605,Big Water,Mineral Water,Juices & Drinks,vegetarian,1,
73008598,Cocktail Shared Juice,,Juices & Drinks,vegetarian,1,
73008559,Passion Juice,,Juices & Drinks,vegetarian,1,
73008565,Abboudi Juice,,Juices & Drinks,vegetarian,1,
73008612,Cocktail Tabakat Juice,,Juices & Drinks,vegetarian,1,
73008562,Raisins Juice,,Juices & Drinks,vegetarian,1,
73008601,Avocado Sherd,,Juices & Drinks,vegetarian,1,
1784597197,Sparkling Water 500ml,,Drinks,vegetarian,1,
1796956955,Honey Cake,Crafted with layers of tender sponge cake infused with the aromatic richness of honey and spices,Desserts,vegetarian,1,
196433486,Plain Kunafa,,Kunafa,vegetarian,1,
196433480,Nutella Kunafa,Sweet Middle Eastern pastry with Nutella filling.,Kunafa,vegetarian,1,
196433604,Oronamin C Mojito,,Mojito,vegetarian,1,
196433527,Churros,"Churros, a deep fried dough pastry.",Sweets,vegetarian,1,
196433531,Strawberry Nutella Lotus,,Sweets,vegetarian,1,
196433582,Nescafe Milkshake,,Milkshake,vegetarian,1,
196433585,Caramel Milkshake,"Satisfy your sweet tooth with our velvety smooth Caramel Milkshake, made with creamy ice cream and drizzled with sticky-sweet caramel sauce for an indulgent treat.",Milkshake,vegetarian,1,
196433584,Flake Milkshake,Creamy milkshake with crushed Flake chocolate.,Milkshake,vegetarian,1,
196433583,Twix Milkshake,Sweet and creamy drink made from blending fresh or frozen kiwi with milk.,Milkshake,vegetarian,1,
986261588,Chocolate Eclair,Classic pastry filled with chocolate cream.,Desserts,vegetarian,1,
926787757,Kinder Eclair,,Desserts,vegetarian,1,
1339080715,Crepe Kinder,A crepe filled with Kinder chocolate,Desserts,vegetarian,1,
1339073842,Crepe Nutella,Thin pancake filled with delicious Nutella spread.,Desserts,vegetarian,1,
861144945,Brownies,"Indulge in the richness of our fudgy Brownies, made with chocolate and butter for intense flavor and finished with a crackly top for ultimate indulgence.",Desserts,vegetarian,1,
807889234,Flat White Coffee,A smooth and velvety espresso-based coffee drink topped with a thin layer of steamed milk,Hot Drinks,vegetarian,1,
861170326,Salted Caramel Latte,,Hot Drinks,vegetarian,1,
926756211,Pofa Latte,,Hot Drinks,vegetarian,1,
807889216,Iced Long Black,Chilled long black coffee,Cold Drinks,vegetarian,1,
1390913134,Iced Spanish Cortado,,Cold Drinks,vegetarian,1,
807889218,Iced Vanilla Latte,"Cold Coffee-based beverage that is made by combining espresso with milk, mixed with vanilla syrup.",Cold Drinks,vegetarian,1,
1803338687,Iced Matcha,,Cold Drinks,vegetarian,1,
976861778,Iced Carbon Signature,,Cold Drinks,vegetarian,1,
807889223,Chemex Hot,,Filter Coffee,vegetarian,1,
879982874,Strawberry Mojito Gathering Box,"Made with fresh strawberries, mint leaves, lime juice and a splash of soda. A perfect balance of sweet and tangy, it's a great way to quench your thirst.",Gathering Box,vegetarian,1,
1677610141,Banana Juice,Fresh Banana Juice,Juices,vegetarian,1,
1083534721,Fdetk Shake,"Strawberry, mango, banana, milk and strawberry ice cream.",Just Shake,vegetarian,1,
1083534719,Awar Al Qalb Shake,"Strawberry, mango, banana, milk and vanilla ice cream.",Just Shake,vegetarian,1,
1578250511,Crepes,Our special crepes with your choice of flavor and topping.,Just Sweets,vegetarian,1,
1578230223,Orange Sunset Smoothie,"Orange smoothie made with freshly squeezed oranges, fresh Greek yoghurt, blended with passion fruit sherbet and orange sherbet",Mojitos and Smoothies,vegetarian,1,
1589160296,Green Hamba Mojito,Our Refreshing Mojito of fresh seasonal green mango.,Mojitos and Smoothies,vegetarian,1,
1578233907,Pinacolada Smoothie,"Popular classic smoothie made only with fresh pineapples, and our very own coconut sherbet",Mojitos and Smoothies,vegetarian,1,
382349921,Cocktail Mini Kachori 4 Pieces,"A platter of 4 mini kachoris, crispy fried pastry with a spicy and tangy filling.
",Mumbai Ki Chaat Gali,vegetarian,1,
480731493,Peach Lemon Iced Tea,,Drinks,vegetarian,1,
432817624,Lotus Banana Pizza,"Sauce, Banana, Lotus biscuit, Lotus biscoff and  Caramel sauce",Dessert,vegetarian,1,
86912142,Karak With Saffron Tea,,Hot Beverages,vegetarian,1,
166692234,Zaatar Tea Dallah,,Hot Beverages,vegetarian,1,
86912160,Habba Hamra,,Hot Beverages,vegetarian,1,
86912151,Haleeb,,Hot Beverages,vegetarian,1,
86912139,Karak With Ginger Tea,,Hot Beverages,vegetarian,1,
86912268,7Up Diet,Soft Drink,Cold Beverages,vegetarian,1,
89270242,Sweet Offer,,Ramadan Offers,vegetarian,1,
893351553,Sago,Tapioca pudding.,Desserts,vegetarian,1,
1188862760,Pepsi 500 Ml,,Beverages,vegetarian,1,
897397168,Mineral Water,500 Ml.,Beverages,vegetarian,1,
1159162371,Laban,"Made with fresh, tangy yogurt and a hint of aromatic mint, is the perfect cooling drink to any meal",Beverages,vegetarian,1,
1297619125,Coca-Cola Light Can,,Beverages,vegetarian,1,
1219731256,Fresh Pomegranate Juice,100% no added sugar pomegranate squeezed,Fresh Juice,vegetarian,1,
1144073433,Fresh Carrot Juice,"Freshly-squeezed, no preservatives, no additives, no water and no sugar added",Fresh Juice,vegetarian,1,
1140032539,Green Tea With Mint Dallah,,Hot Beverages,vegetarian,1,
72430008,Coca-Cola Light,Soft Drink,Drinks,vegetarian,1,
72430014,Red Berries Juice,,Mojito,vegetarian,1,
72430015,Blue Ice Juice,,Mojito,vegetarian,1,
72430018,Passion Strawberry Juice,,Mojito,vegetarian,1,
72430012,Astoria Classic Juice,,Mojito,vegetarian,1,
1676137709,Lemon With Mint,Fresh lemon and mint juice,Juices,vegetarian,1,
1083535308,Shami Cocktail Juice,Fresh mix fruits cocktail fresh and natural,Juices,vegetarian,1,
1676137722,Banana Juice,Fresh banana juice.,Juices,vegetarian,1,
1083535291,Just Oreo Shake,Oreo vanilla ice cream and fresh Mike,Just Shake,vegetarian,1,
1083535297,Crystal Shake,"Mango, melon and ice cream.",Just Shake,vegetarian,1,
1083535172,Choco Mountain,"Fresh and light dough stuffed with kinder, custard and kinder sauce",Just Sweets,vegetarian,1,
1083535169,Make Your Own Acai,,Just Fresh Treats,vegetarian,1,
1663556209,Sweet And Sour Mango Ice Cream,Mix ice cream of fresh yellow mango and green mango from just fresh.,Best Sellers - 30% Off,vegetarian,1,
98112171,Keto Grill Station Mixed Juice,,Keto,vegetarian,1,
98112176,Keto Lemon Mint Juice,,Keto,vegetarian,1,
98112160,Keto Avocado Juice,,Keto,vegetarian,1,
75100487,Avocado Juice,,Fresh Juice & Mojito,vegetarian,1,
75100491,Passion Ginger Mojito,,Fresh Juice & Mojito,vegetarian,1,
75100495,Lemon Mint Mojito,,Fresh Juice & Mojito,vegetarian,1,
75100492,Lemon Mint Juice,,Fresh Juice & Mojito,vegetarian,1,
1847291628,Berry Punch,"Made of a fresh mix of berry, blackberry, blueberry, raspberry, and Strawberry. 
",Mojito,vegetarian,1,
986566098,Red Bull Mocktail,,Mojito,vegetarian,1,
1696034095,Mango Paradise,"Fresh Mango Mojito, refreshing and relishing with a twist",Mojito,vegetarian,1,
986566092,Peach Mojito,Prepared in 10 minutes.,Mojito,vegetarian,1,
986566041,Passion Fruit Mojito,Prepared in 10 minutes.,Mojito,vegetarian,1,
986566088,Green Apple Mojito,Prepared in 10 minutes.,Mojito,vegetarian,1,
986566076,Lemon Mint Mojito,Prepared in 10 minutes.,Mojito,vegetarian,1,
986566053,Blue Lagoon Mojito,Prepared in 10 minutes.,Mojito,vegetarian,1,
986566050,Peach Ice Tea,Prepared in 10 minutes.,Iced Tea,vegetarian,1,
986566067,Orange Ice Tea,Prepared in 10 minutes.,Iced Tea,vegetarian,1,
986566090,Mango Ice Tea,Prepared in 10 minutes.,Iced Tea,vegetarian,1,
986566081,Green Apple Ice Tea,Prepared in 10 minutes.,Iced Tea,vegetarian,1,
986566077,Hibiscus Ice Tea,Prepared in 10 minutes.,Iced Tea,vegetarian,1,
986566059,Lemon Ice Tea,Prepared in 10 minutes.,Iced Tea,vegetarian,1,
986566056,Strawberry Banana Smoothie,Banana with sweet and sour strawberry.,Smoothie,vegetarian,1,
986566065,Beetroot Smoothie,Blend of beetroot and avocado.,Smoothie,vegetarian,1,
986566223,Chilled Passion Fruit Smoothie,Sweet and sour passion fruit blended,Smoothie,vegetarian,1,
986566178,Blueberry Smoothie,Blueberry with chilled yogurt,Smoothie,vegetarian,1,
986566047,Sweet Potato Smoothie,"Tea break signature smoothie with sweet potato, dates and nuts",Smoothie,vegetarian,1,
986566236,Banana Breakfast Smoothie,"Blend of banana, dates and oats, perfect way",Smoothie,vegetarian,1,
986566228,Green Smoothie,Detox with green fruits and yogurt.,Smoothie,vegetarian,1,
986566073,Raspberry Smoothie,Sweet and sour raspberry with yogurt.,Smoothie,vegetarian,1,
986566218,Spanish Smoothie,Blueberry and raspberry.,Smoothie,vegetarian,1,
986566239,Blueberry Breakfast Smoothie,Blend of the best blueberries with oats and fruits,Smoothie,vegetarian,1,
986566242,Raspberry Breakfast Smoothie,"A mix of raspberry, oats and fruits.",Smoothie,vegetarian,1,
986566233,Mango Smoothie,Seasonal mango with yogurt.,Smoothie,vegetarian,1,
986566203,F3 Cocktail,"A blend of Strawberry, Avocado and everything good Prepared in 10 minutes.",Cocktails,vegetarian,1,
986566205,Pink Romance Cocktail,"Blended together Raspberry, Avocado, and milk. Prepared in 10 minutes.",Cocktails,vegetarian,1,
986566202,Tea Break Cocktail,Blend of the best seasonal fruits with Citrus notes Prepared in 10 minutes.,Cocktails,vegetarian,1,
986566206,Magic Strawberry Mocktail,"Strawberry, Avocado and loads of magic Prepared in 10 minutes.",Cocktails,vegetarian,1,
986566198,Abood Cocktail,"A concoction of melon, milk, and honey is Prepared in 10 minutes.",Cocktails,vegetarian,1,
986566200,Tropical Cocktail,All the fresh tropical fruits blended to perfection just for you Prepared in 10 minutes.,Cocktails,vegetarian,1,
986566204,Arabian Cocktail,Soft ripe Avocado with Dates and dried fruits prepared in 10 minutes.,Cocktails,vegetarian,1,
986566036,Latte - Hot,,Hot Coffee,vegetarian,1,
986566062,Spanish Latte - Hot,,Hot Coffee,vegetarian,1,
986566039,Cappuccino - Hot,,Hot Coffee,vegetarian,1,
986566046,White Chocolate Latte - Hot,,Hot Coffee,vegetarian,1,
986566043,Americano - Hot,,Hot Coffee,vegetarian,1,
986566165,Chocolate Crush Milk Shake,A blend of delicious chocolates and ice cream with whipped cream,Milk Shake,vegetarian,1,
986566164,Cookies And Cream,Blend of nuts and cookies in a milkshake with whipped cream,Milk Shake,vegetarian,1,
986566166,Peanuts Milkshake,Creamy peanut butter blended with milk and whipped cream,Milk Shake,vegetarian,1,
986566170,Founders Milk Shake,Your favorite Ferrero in a milkshake with whipped cream Prepared in 10 minutes.,Milk Shake,vegetarian,1,
986566159,Oreo Milk Shake,Oreo cookies with milk and whipped cream,Milk Shake,vegetarian,1,
986566163,Mochaccino Milkshake,Coffee chocolate,Milk Shake,vegetarian,1,
986566156,Dark Chocolate Latte - Cold,,Cold Coffee,vegetarian,1,
986566158,Spanish Latte - Cold,,Cold Coffee,vegetarian,1,
986566181,Mango Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566187,Apple With Milk Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566183,Watermelon Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566196,Grape Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566185,Avocado Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566184,Sweet Melon Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566192,Lemon Mint Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566201,Guava Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566195,Green Apple Pure Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566193,Pomegranate Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566194,Kiwi Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566191,Banana Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566189,Carrot Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566199,Chickoo Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566180,Orange Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566182,Pineapple Juice,Prepared in 10 minutes.,Fresh Juice,vegetarian,1,
986566105,Double Saffron Karak Tea,,Hot Beverages,vegetarian,1,
986566086,Black Tea,Prepared in 10 minutes.,Hot Beverages,vegetarian,1,
986566112,Honey Lemon Tea,Prepared in 10 minutes.,Hot Beverages,vegetarian,1,
986566096,Lemon Ginger Tea,Prepared in 10 minutes.,Hot Beverages,vegetarian,1,
986566044,Karak Tea,Prepared in 10 minutes.,Hot Beverages,vegetarian,1,
986566058,Karak Tea With Saffron,Prepared in 10 minutes.,Hot Beverages,vegetarian,1,
986566068,Tea Break Salad,Crisp Lettuce tossed on a sweet tangy molasses topped with vegetables and dried fruits,Healthy Continental,vegetarian,1,
851177721,Kunafa Cheese,Baked cheese kunafa.,Desserts,vegetarian,1,
223731392,Nutellanana,Nutella and banana on soft bread.,Desserts,vegetarian,1,
119237130,Laban Ayran,,Beverages,vegetarian,1,
90924670,American Coffee,"Experience the rich, bold flavors of brewed Cafe Americano with our premium arabica beans.",Drinks,vegetarian,1,
91553368,Iced Peach Tea,Chilled tea infused with the natural sweetness and fruity taste of peaches.,Drinks,vegetarian,1,
90924672,Caramel Coffee Frappe,,Drinks,vegetarian,1,
90924671,Popcorn Frappe,,Drinks,vegetarian,1,
91553354,Ayran Laban,Atraditional Middle Eastern yogurt drink.,Drinks,vegetarian,1,
91553360,Banana Shake,"A velvety blend of ripe bananas, creamy milk, and a hint of sweetness",Drinks,vegetarian,1,
91553357,Melco,,Drinks,vegetarian,1,
91553364,Chocolate Frappe,"A blended beverage made with chocolate, milk, and ice, topped with whipped cream.",Drinks,vegetarian,1,
91585568,Cake,1 Piece,Desserts,vegetarian,1,
296203767,Diet Pepsi Can,Soft Drink,Drinks,vegetarian,1,
271843022,Diet 7up,Soft Drink,Drinks,vegetarian,1,
271843024,Afternoon Tea,,Drinks,vegetarian,1,
271843019,Zlabia,,Altaybeen Desserts,vegetarian,1,
1527980451,MINERAL WATER,Mineral water,HOT DRINKS AND JUICES,vegetarian,1,
1527980450,APPLE JUICE,A sweet and refreshing juice made from fresh apples.,HOT DRINKS AND JUICES,vegetarian,1,
1527980442,SOFT DRINK,"Sip on the refreshing bliss of our Soft Drink, a sparkling elixir crafted with a symphony of flavors to quench your thirst and tantalize your taste buds.",HOT DRINKS AND JUICES,vegetarian,1,
1527980446,ESPRESSO,A bold and intense flavor of our freshly espresso.,HOT DRINKS AND JUICES,vegetarian,1,
1527980448,MILK WITH CHOCOLATE,,HOT DRINKS AND JUICES,vegetarian,1,
1527980440,AVOCADO JUICE,A creamy and nutritious beverage made from mashed avocado.,HOT DRINKS AND JUICES,vegetarian,1,
1527980443,LEMON WITH MINT,"Made with a blend of fresh lemons, mint leaves, and a touch of sweetness.",HOT DRINKS AND JUICES,vegetarian,1,
1527980445,ORANGE JUICE,"Made with freshly squeezed oranges, it's a great source of Vitamin C.",HOT DRINKS AND JUICES,vegetarian,1,
1527980441,BANANA MILKSHAKE,Creamy milkshake with the taste of bananas.,HOT DRINKS AND JUICES,vegetarian,1,
1527980447,COFFEE HALF HALF,,HOT DRINKS AND JUICES,vegetarian,1,
1845199799,Passion Refresher,Passion fruit juice is refreshing blend that combines the freshness of lemon with the sweetness of passion fruit.,Juices,vegetarian,1,
1553325093,Oro Blue Juice,Curacao fruit flavor with Oronamin C.,Energy Flavors,vegetarian,1,
1589021171,Green Hamba Mojito,Our Refreshing Mojito of fresh seasonal green mango,Mojitos and Smoothies,vegetarian,1,
1033195434,Orange Avocado," Try this super mix of Orange and Avocado
",Cocktails,vegetarian,1,
1033195415,Orange And Avocado Milkshake,,Milk Shake,vegetarian,1,
1033195409,Skinny Strawberry,Fresh Strawberries will milk and whipped cream Prepared in 10 minutes.,Milk Shake,vegetarian,1,
1033195523,Latte Caramel Cold,,Cold Coffee,vegetarian,1,
1033195528,Latte White Chocolate Cold,,Cold Coffee,vegetarian,1,
1033195534,Latte Pistachio Cold,,Cold Coffee,vegetarian,1,
1014981828,Sweet Potato,Calorie 105 - Fat 0 - Protein 2 - Carb 25,Carbs,vegetarian,1,
1803612170,Watermelon Juice,,Drinks,vegetarian,1,
1014981787,Bcaa,,Drinks,vegetarian,1,
1014981798,Green Cola,,Drinks,vegetarian,1,
1016665150,Sprite Zero,,Drinks,vegetarian,1,
1014981770,Dates Choco Balls,"2 pieces.
oats, coffee, dates, chocolate powder, cinnamon, vanilla, coconut oil. calorie 126.1, fat 4.5, protein 1.9, carb 19.5 and sug 11.6",Sweets,vegetarian,1,
1014981784,Lemon Chia Cake,"2 pieces.
eggs, coconut oil, olives.
calorie 72.2, fat 3.4, protein 1.4, carb 9 and sugar 0.03",Sweets,vegetarian,1,
1014981794,Chocolate and Pistachio Cookies,"2 Pieces. Butter, chocolate beans, eggs, pistachio, salt. Calorie 234.8, Fat 10 Protein 3.3, Carb 32.9, and Sug 2.7.",Sweets,vegetarian,1,
1014981788,Coconut Matsha,"2 pieces.
dates, butter, cashew, chia seeds, matcha tea, vanilla sauce, coconut powder.
calorie 284.4, fat 11.6, protein 6, carb 39 and sugar 27.9",Sweets,vegetarian,1,
1014981796,Tiramissu,"Cream cheese, vanilla, honey, Nescafe, biscuits, cocoa, and protein powder. Calorie 209.7, Fat 9.3, Protein 7.9, Carb 23.6, and Sug 11.3.",Sweets,vegetarian,1,
1014981756,Carrot Cake,"2 pieces cinnamon, salt, eggs, vanilla, carrots, cheese, stevia sugar.
calorie 151.7, fat 9.3, protein 2.3, carb 14.7 and sugar 7.",Sweets,vegetarian,1,
1014981765,Brownies,"2 pieces, coconut powder, butter, chocolate, stevia and eggs.
calorie 153.4, fat 13.4, protein 2, carb 6.2 and sug 3.6",Sweets,vegetarian,1,
1014981799,Milk Cake,"Biscuit digestive, milk, philadelphia cheese, coconut butter, protein powder, caramel powder, sugar steva, cacao.
calorie 298, fat 14.4, protein 22.2, carb 19.9 and sugar 8",Sweets,vegetarian,1,
1014981802,Cornflex Chocolate,"2 pieces corn flakes crushed, peanut butter, honey, melted chocolate and chocolate protein.
calorie 205, fat 3.8, protein 4, carb 38.7 and sugar 7.5.",Sweets,vegetarian,1,
1014981780,Chia Karak Balls,"2 Pieces. Oats, milk, coconut, dates, tea, saffron, cinnamon, vanilla, coconut oil. Calorie 134.7, Fat 4.3, Protein 2, Carb 22, and Sug 13.3.",Sweets,vegetarian,1,
1014981801,Cheesecake,"Calorie 363.5, fat 29.1, protein 14.1, carb 11.3 and sugar 8.8.",Sweets,vegetarian,1,
1014981754,Acai Berry Peanut Butter And Chia Seed,"Pure acai with healthy fruits
banana, strawberry, beery, peanut butter, calorie 231.8, fat 13.4, protein 6.9, carb 20.9 and sug 11.4",Acai Bowl,vegetarian,1,
95657491,Classic Acai Bowl 12 Oz,With your choice of organic topping.,Acai Bowls,vegetarian,1,
95657533,The Oak Acai Bowl 20 Oz,"With your choice of organic topping, contains antioxidants, fiber, iron, omega 6, omega 9 and vitamin c.",Acai Bowls,vegetarian,1,
103849921,Chia Pudding 16 Oz,"Chia, mango, almonds, pistachio, dates and rose water.",Acai Bowls,vegetarian,1,
904740403,Vanilla,Vanilla is a additional flavor.,Milk Shakes,vegetarian,1,
904736838,Chocolate,"Experience the irresistible decadence of Chocolate, a rich and velvety treat, offering a blissful indulgence for every chocolate lover.",Milk Shakes,vegetarian,1,
174435214,Apple Juice,Apple Juice ( No Sugar Added ),Fresh Juices,vegetarian,1,
174436200,Iced Café Latte,"Espresso ,Sugar, syrup, milk, Ice cubes and water",Coffee Corner,vegetarian,1,
174436183,Cafe Latte HOT,,Coffee Corner,vegetarian,1,
174436095,Espresso,A bold and intense flavor of our freshly brewed espresso.,Coffee Corner,vegetarian,1,
904734425,Bulletproof,"Activated charcoal, blackcurrants, blackberries, blueberries, cherry and banana",Oakberry Smoothies,vegetarian,1,
174416540,Pash N Shoot,"Passionfruit, mango and pineapple",Oakberry Smoothies,vegetarian,1,
177377784,Japanese Cheesecake Acai,"Gluten free, high in fiber and low in calories.",Gluten Free Japanese Cheesecake,vegetarian,1,
177377803,Acai Tart,"Gluten free, high in fiber and low in calories.",Gluten Free Japanese Cheesecake,vegetarian,1,
320459930,OakBerry Organic Acai 1.02 Kg,,Acai Berry And Fruit Sorbet boxes,vegetarian,1,
320459890,OakBerry Organic Acai 7 Kg,,Acai Berry And Fruit Sorbet boxes,vegetarian,1,
1680837114,Redbull Regular,Redbull Regular,Drinks,vegetarian,1,
134284810,Lemon And Mint Mojito,,Mojito,vegetarian,1,
134284813,Passion Fruit Mojito,Refreshing beverage made of soda and passion fruit flavor.,Mojito,vegetarian,1,
134284816,The Yellow Mojito,,Mojito,vegetarian,1,
134284814,Mango Mojito,,Mojito,vegetarian,1,
134284809,Green Apple Mojito,,Mojito,vegetarian,1,
134284812,Orange Mojito,A refreshing citrus drink with a hint of mint.,Mojito,vegetarian,1,
134284815,Chilled Passionfruit Mojito,,Mojito,vegetarian,1,
134284868,Oreo Milkshake,Oreo biscuit.,Milkshake,vegetarian,1,
134284863,Ps Special Milkshake,Snickers and peanut.,Milkshake,vegetarian,1,
134284869,All Eyes On Me Milkshake,Ferrero rocher.,Milkshake,vegetarian,1,
134284867,Lotus Milkshake,Lotus biscuit.,Milkshake,vegetarian,1,
134284870,Pistachio Milkshake,Made with sweet mik and crushed pistachios.,Milkshake,vegetarian,1,
134284976,Romance Smoothie,,Smoothies,vegetarian,1,
134284973,Raspberry Smoothie,Raspberry smoothie refreshing drink made of frozen or fresh raspberry.,Smoothies,vegetarian,1,
134284977,Pina Colada Smoothie,"A refreshing and citrusy blend of pina colada and creamy ingredients, creating a delightful and invigorating beverage.",Smoothies,vegetarian,1,
134284972,Black Berry Smoothie,,Smoothies,vegetarian,1,
134284970,Beetroot Smoothie,,Smoothies,vegetarian,1,
134284969,Strawberry And Banana Smoothie,A strawberry and banana smoothie is a refreshing and delicious drink made with fresh or frozen strawberries and banana.,Smoothies,vegetarian,1,
134284881,Dark Chocolate,,Cold Coffee,vegetarian,1,
134284877,Mocha,"Made with espresso, steamed milk, and chocolate.",Cold Coffee,vegetarian,1,
134284878,Latte,Coffee-based beverage that is made by combining espresso with milk.,Cold Coffee,vegetarian,1,
134284880,White Chocolate,Delight in the smooth and creamy taste of White Chocolate.,Cold Coffee,vegetarian,1,
134284879,Iced Karak,,Cold Coffee,vegetarian,1,
134284914,Aloha Juice,,Fresh Juices,vegetarian,1,
134284886,Banana Juice,"Made with bananas and a touch of milk, it's a healthy and delicious alternative .",Fresh Juices,vegetarian,1,
134284887,Lemon Juice,A refreshing and tangy drink made from freshly squeezed lemons.,Fresh Juices,vegetarian,1,
134284888,Lemon And Mint Juice,,Fresh Juices,vegetarian,1,
134284885,Sweet Melon Juice,A refreshing and hydrating beverage made from ripe melons.,Fresh Juices,vegetarian,1,
134284890,Avocado Juice,A creamy and nutritious beverage made from mashed avocado.,Fresh Juices,vegetarian,1,
134284891,Carrot Juice,,Fresh Juices,vegetarian,1,
134284903,1 Litre Of Signature Juice Bottle,,Fresh Juices,vegetarian,1,
134284940,Ginger With Milk,"Beverage made with ginger and milk, known for its soothing properties.",Hot Beverages,vegetarian,1,
134284934,Horlicks,,Hot Beverages,vegetarian,1,
